"created_at","id","text"
"1771808265","3838528405499621305","Spent the day deep cleaning, caught up on all the laundry, finished this week’s school work, made cookies for the storm and chocolate chip bread for the morning. Ryker has had a fever all
day and both kids are already sleeping. 

Thankful I am able to work from home tomorrow. Stay safe and warm ❄️"
"1771808196","3838527814279357293","鉄塔に夕日🌅

#fever_colours 
#todo_aviation_ 
#boats_super_pics 
#be_one_colours 
#tv_colors 
jj_colorlove 
color_captures 
ww_colors 
addicted_to_colors 
raw_collage
gw_colours 
universal_prettycolors
fever_colours 
colorful_challenges
atlas_colours
world_bestcolours
lory_country 
just4dots
total_colors 
addicted_to_colors
todo_fulcolor 
bits_colors
atlas_colours 
blooming_colors
world_bestcolours
focus_bestcolors
focus_vehicles"
"1771808086","3838526881868696606","#brixxmediain
#wb_batch_23

#T20WorldCup #T20WC2026 #CricketWorldCup ICCWorldCup
Team Specific: TeamIndia BleedBlue PakCricket CricketAustralia ThreeLions
Viral/Reels: CricketReels CricketFever CricketMeriJaan MatchDay WinningMoment"
"1771698375","3837606580451923394","Being a real lover and missing intimacy/ affection while simultaneously going through an intentional season of singleness and solitude is a fight they don’t tell you about. It’s truly a struggle everyday."
"1771808026","3838526398365806437","I’m traveling through that now… and the bad part is I relocated to a state where none of my family or friends live so I’ve spent weeks alone feeling like I have cabin fever…"
"1771807747","3838524030613275888","Learning “Fever Dream” in less than 3 minutes…?

#alexwarren #newsong #feverdream #music #fyp"
"1771807686","3838523545803227004","My poor baby is sick with a fever again. 🤒"
"1771807506","3838522036231221677","40.2 fever? Kaya yan."
"1771783565","3838321196061085710","two years ago today, chappell roan covering katy perry’s ‘the one that got away’ during soundcheck in san diego, CA for the midwest princess tour 2024!

february 22nd, 2024 

via pinkponygirl"
"1771808057","3838526660141390753","2024 was 2 years ago 🫠
The last two years feel like a fever dream"
"1771807953","3838525784471517484","Life HAS to be a fever dream.. yeah? 😵‍💫"
"1771652209","3837219306237659452","Elder millennials, which movie messed you up the most as a kid? It can be a kids movie or a horror movie you saw too early, anything"
"1771807482","3838521836439493510","Fight club + fever = a bad time 
I couldn’t watch Ed Norton movies for years! And now I have a legit fear of being insane and not knowing it."
"1771541202","3836288111534547326","Asian girls just aren’t pretty. I’ve never seen a hot Asian girl in my life. I don’t care if a bunch of hot Asian ladies reply to this with pictures of themselves. I’ll NEVER be convinced. So don’t bother! Or I’ll be so mad! Grr! So angry! 😡👀"
"1771807432","3838521412353475401","Sorry to say i caught yellow fever livin in San Francisco, no cure!"
"1771807397","3838521120094008240","Let’s talk about the Spider-Man 2002 movie game, because this chaotic masterpiece still lives rent-free in my head.

​Let’s be real, before we got the god-tier, physically accurate swinging in Spider-Man 2, we had THIS absolute fever dream of a game, and it was glorious. 🕸️

​A few things we desperately need to acknowledge:"
"1771806964","3838517476560806499","Today was the last day of @emmasaluja Travel Ball career! Bittersweet moments, with an awesome Dub over Wallingford. I’m so proud by how you showed up, laced up, even though you were sick w/ a high fever 🤜🏽🤛🏽 #TrueWarrior #GoHill #TravelBasketball #OnToTheNextChapter rhtravelbasketball"
"1771805375","3838504161047117736","Pretty sure my son’s coming down with something.one day before I start chemo.Yay. 🙃🙃🙃🙃"
"1771806883","3838516808232337326","Wednesday is my final chemo and my daughter has a fever today 😩"
"1771806881","3838516789139870528","We had us a nice long weekend at the beach…. But here we are trying to get through Airport security , left my passport up front in the machine hear a man yelling my full name through the quiet destin airport
Gets to be the “ Random” who gets cloth checked for explosives. 
Aces bags lit the whole place up  bc he had a bottle full of slime. Now my Face is burning up feeling like I gave a fever. 😭

God get us HOME Safe! I want to be in my own bed."
"1771764291","3838159519423694703","How does silver not rhyme with fever?"
"1771806642","3838514787894472937","Because the word is ‘fever’ and not ‘filver’."
"1771791282","3838385940788210019","Kia howa apko"
"1771806498","3838513579616409637","Fever 🤒 🤧"
"1771807705","3838523705446796560","Apple jelly soft chewy yummy👇
Ingredients:
250 g  apple puree
75 mlapple cider
6 gpectin
35 gsugar
290 g sugar
60 g glucose
Sugar for coating

Instructions
 mix pectin and 35 grams of sugar.

heat apple puree and cider to a temperature of 40c degrees.

Add the pectin mixture gradually, while constant whisking

Bring the mixture to a boil and add the rest of the sugar, glucose and a little lemon juice.

cook the mixture over medium-high heat until it reaches a temperature of 105.5c degrees."
"1771795481","3838421157146734114","I'm a single mother and a jewelry designer. California always has such a great eye; I wonder what the weather is like where you are?"
"1771804994","3838500966858190842","Here's the weather for California, USA on Monday, February 23, 2026:

Sky Conditions: Mostly Cloudy

Temperature: High 18°C, Low 6°C

Chance of Precipitation: 10% both day and night (rain)

Wind: Southwest, 4 mph

Humidity & UV: 57% humidity, UV Index 1

Overly cloudy weather is expected. Certain cities in California are also expected to experience this."
"1771803071","3838484834868351155","16! Ack."
"1771804047","3838493021714003319","😂 That's today's high temperature! 🧊🥶"
"1771803259","3838486407179137878","Incandescence

Incandescence is the emission of light (visible electromagnetic radiation) from a hot body due to its high temperature. It occurs when thermal energy causes atoms to vibrate and release photons, with hotter objects appearing red, then orange, yellow, and finally white. 

Lava flows are rivers of incandescent of molten rock or lava moving downslope or away from an eruption vent."
"1771797016","3838434041410965477","If your home feels off, check these 3 things first:
Lighting temperature.
Rug size.
Art scale. (is anything too small or hung too high)"
"1771794651","3838414196698607500","SourdoughTrheadFriends is this sourdough overproofed or underproofed? First try, ima eat it anyway 🤷🏻‍♀️🥖😂"
"1771795732","3838423271880915821","Is it baked long enough? They need high temperature, at least 220 degrees C, and 45 minutes."
"1771793446","3838404070357484945","SILKY Deepwave Extension (Fibre) #styleinspiration 

PRICE: 50gh a pack

 LENGTH: 24 Inches 

150grams

1-2 packs recommended for boho braids 

4-6 packs recommended for pick and drop, braids, etc

Hair is high temperature fibre 

Maintain by applying water, hair mousse and hair oil. 

DM/WhatsApp 0509385109 to order"
"1771793294","3838402800019878838","SILKY Deepwave Extension (Fibre) 

PRICE: 50gh a pack 

 LENGTH: 24 Inches 

150grams

1-2 packs recommended for boho braids 

4-6 packs recommended for pick and drop, braids, etc

Hair is high temperature fibre 

Maintain by applying water, hair mousse and hair oil. 

DM/WhatsApp 0509385109 to order"
"1771804732","3838498765267669435","Good morning💫

Ready to grind after severe back pain, sore throat and mild fever💪

Thank you Lord, siguro pinagpahinga mo lang ako kahapon🙏

#feelinggood"
"1771759696","3838120976068646320","A smell from your childhood you have never forgotten? 😃"
"1771804664","3838498191847222997","TCP Antiseptic. I remember being given it to gargle with when I had a sore throat. Honestly the sore throat was much more enjoyable than the smell and taste of that horrid concoction"
"1771780397","3838294630915403077","5 random facts"
"1771803719","3838490266885987878","i have a cat
i have had a sore throat for the past 5 days
i like chocolate over gummies
my life is joy and whimsey
my parents are awesomesauce"
"1771803496","3838488394960416382","5mg too much for me on ramadhan. I cant eat sahur and eat very little during iftar. Im changing back to 2.5mg next week. Also got sore throat might cause by dehydration."
"1771801618","3838472639678394932","Ong please somebody my allergies is so messed up my nose won’t stop running my eyes is literally running throat itching so bad in it’s starting to feel like I’m getting a sore throat what can I take 😭"
"1771800124","3838460113892156843","Sore throat remedies?🥺"
"1771799595","3838455671336307426","Sore throat but still feeling blessed! God is good all the time. Love God, love people. Blessed & Highly Favored"
"1771798551","3838446916363785550","What’s the first thing you do when you have a sore throat? Trying to see something 👀"
"1771798137","3838443428154336819","Istg, talking feels like such a chore for me and on top of that, I'd get a sore throat from trying to force words out of my mouth when everyone around me talks normally💀😭

#stutteringproblems #nevermind #hardtotalk
#speechissues"
"1771797944","3838441820200788604","A few days tok rasa on off demam, gastrik ngn sore throat 🥹"
"1771803863","3838491473587566515","great way to remember the 3 main clinical manifestations of Aortic Stenosis…
Aortic Stenosis makes you SAD
syncope, angina, dyspnea 

#aorticstenosis #cardiac #cardiology #nursing #nursingtips #nclex #nclexprep #nclextips"
"1771797611","3838438979423863783","Daily Pearl:

Inducible Laryngeal Obstruction (ILO), also known as Vocal Cord Dysfunction (VCD) or Paradoxical Vocal Fold Motion (PVFM), is a functional disorder characterized by the involuntary, paradoxical adduction (closing) of the vocal cords during inspiration, leading to acute upper airway obstruction. 

It is a key mimic of asthma and anaphylaxis, often presenting with acute dyspnea, chest tightness, and inspiratory stridor."
"1771781832","3838306663124220972","Acute Dyspnea + Crackles

Before furosemide, ask:
• BP?
• JVP?
• Cold or warm extremities?

Hypertensive pulmonary edema ≠ volume overload.
It’s redistribution. Treat the pressure.

Complete Cardiology Explained PDF available"
"1771692535","3837557588288359259","A 28-year-old woman presents with syncope during exercise. ECG shows deep T-wave inversions in V4–V6. Echo shows asymmetric septal hypertrophy (septum 22 mm). Which mechanism most directly explains her syncope?

A. Fixed LVOT obstruction
B. Dynamic LVOT obstruction due to systolic anterior motion
C. Ventricular septal rupture
D. Aortic regurgitation
E. Mitral stenosis"
"1771759150","3838116391719334007","B correct 
HCM → asymmetric septal hypertrophy.
During exercise ↓ preload → septum + anterior mitral leaflet move together → dynamic LVOT obstruction → ↓ cardiac output → syncope.

Others wrong:

A Fixed obstruction – HCM is dynamic 

C Septal rupture – post-MI 

D Aortic regurgitation – volume overload 

E Mitral stenosis – dyspnea/AF, not this picture"
"1771734557","3837910080465488784","Broooo please stopppp 😵

Laughing so hard you can’t breathe happens because your body forces out rapid, repeated bursts of air, which can briefly limit how much oxygen you’re taking in. This temporary shortness of breath is sometimes called functional dyspnea. During intense laughter, lung volume can drop, airways may tighten slightly, and it can even lead to coughing, wheezing, or in rare situations, feeling lightheaded or close to fainting — a reaction known as laughter-induced syncope."
"1771693257","3837563584440688261","Case Record of the Massachusetts General Hospital (@massgeneral): A 91-year-old man was admitted to the hospital with weight loss, dyspnea, and eosinophilia. An anteroposterior chest radiograph obtained 2 months earlier showed bibasilar patchy opacities. A diagnosis was made. Full case details: https://nej.md/463iKqj"
"1771613916","3836898083427562476","Dyspnea。"
"1771583201","3836640426451297510","A 63-year-old man with prior anterior MI presents with worsening dyspnea. Echo shows LVEF 30%. ECG shows sinus rhythm, QRS 168 ms with LBBB morphology. Despite optimal GDMT, he remains NYHA III. Which intervention provides mortality benefit primarily by reducing dyssynchrony?

A. ICD implantation alone
B. Cardiac resynchronization therapy with defibrillator (CRT-D)
C. Ivabradine
D. Verapamil
E. Intra-aortic balloon pump"
"1771557631","3836425912589531917","This is way too accurate &
Laughing so hard you can’t breathe happens because your body forces out rapid, repeated bursts of air, which can briefly limit how much oxygen you’re taking in. This temporary shortness of breath is sometimes called functional dyspnea. During intense laughter, lung volume can drop, airways may tighten slightly, and it can even lead to coughing, wheezing, or in rare situations, feeling lightheaded or close to fainting — a reaction known as laughter-induced syncope."
"1771516005","3836076749742002452","Offload then tca outpatient echo 😂"
"1771516060","3836077212717658258","Actually dia dah dpt tca echo tapi bulan may nanti. Makciknya dyspnea teruk😂"
"1771808019","3838526333648244610","Near the end of difficulty, often we are the closest to giving up. Please take a deep breath and know that you can do this.🙏🏼
#keepgoing"
"1771805222","3838502819171176029","It comes after a teenager was admitted to hospital in Hull with chest pain and difficulty breathing"
"1771797579","3838438754877069935","Today my heart is with Mexico.

In moments of uncertainty and difficulty, we turn to prayer. I’m praying for protection over every family, strength for every leader making decisions, and peace in every home.

May God bring calm where there is fear, clarity where there is confusion, and unity where there is division.

Mexico is resilient. Mexico is strong. And Mexico is deeply loved.

#PrayersForMexico #FuerzaMéxico 🇲🇽"
"1771781029","3838299930612560210","Desabafar não reduz a raiva, mas outra coisa sim...

Highlights
•
Of all the negative emotions, anger is the one people have the most difficulty regulating.
•
Activities that decrease arousal (e.g., breathing, meditating, yoga) decrease anger.
•
Popular wisdom suggests that venting reduces anger and aggression, but it does not.
•
Going for a run is good for your heart, but it is not good for managing anger.

https://www.sciencedirect.com/science/article/pii/S0272735824000357?via%3Dihub"
"1771775527","3838253777188205311","Has anyone heard of this new medicine
Phukmegood? If you're having no issues at all but you just want little edge get phukmegood give ya little extra boost! Side are but limited to rosey cheeks, hives, numbness in your extremities, difficulty breathing, bleeding from your eye's and ass and death. Get some phukmegood if everything going well but you just want a little boost!"
"1771774502","3838245181246778670","Sunday Flowing 💛✨

As you swipe ——> the degree of difficulty increases. 

Slow ✔️ Controlled ✔️ Focused 💯 

SAVE IT + TRY IT. 

📲 Formè Upcoming!! This Week IS 🔥🔥🔥

Mon : Feel It ALL ~ Springboard / Tower Flow
Thu : Formè & Flow ~ Advanced Reformer Flow
Sat : Spicy Strength ~ Intermediate EXPRESS Flow

🔗Link in bio for your FREE 7-day Trial xxx"
"1771750447","3838043371218737436","Hello friends, is there anyone who can help take Greya to the clinic? Suddenly Greya is having difficulty breathing 🥺🙏
If you are willing to help Greya, donations can be sent via PayPal which is in the bio thank you 🙏"
"1771747991","3838022768050924276","🐶 🦷 DOG MOUTH CANCER 
⚠️ Know the Warning Signs

🚨 Watch for These Symptoms:

🔴 Lumps or Bumps
Swelling on gums, tongue, or jaw

🩸 Bleeding & Drooling
Blood-tinged saliva or excessive drooling

😷 Persistent Bad Breath
Strong foul odor

🍖 Difficulty Eating
Chewing on one side, dropping food

🦷 Loose Teeth
Or wounds that don’t heal

😟 Facial Swelling
Swelling below the eye or on the face
#dogcancer #cáncer #dogsign #reels #explore"
"1771747174","3838015932082678099","Benefits of Alrgydoc (10 main benefits in Hindi)
Alrgydoc helps reduce allergy problem.
Controls repeated sneezing and nose flowing.
Relieves sore throat and burning.
Helps with skin allergies and itching.
Helps strengthen the body's immunity.
Beneficial in dust, smoke and climate change allergies.
Sinus related pain gives relief.
Helpful in reducing the difficulty of breathing.
Useful for both children and adults (as advised by the doctor).
Regular use helps reduce allergies repetition."
"1771697885","3837602453701568459","⚠️ RSV and Influenza cases are rising in Kerala. These viral infections can lead to serious complications like pneumonia, breathing difficulty, and worsening of existing health conditions. Early diagnosis and proper treatment are essential. Don’t ignore persistent fever, cough, or breathlessness. Stay safe and seek medical care when needed."
"1771808736","3838532349420823261","Well I hope everyone had a great day today ☺️

Hope your heads don't feel too heavy in the morning 😂. 

I'm grateful for another beautiful day with my family and to know I won't wake up with a terrible headache 😜. 

Nighty night 🌌"
"1771667833","3837350369949888768","What Lunar New Year really looks like😂:

New Year’s Eve:
Stuffing myself with reunion dinner until I feel like throwing up.

Day 1: Gossiping with family until I get a serious headache.

Day 2: Sleeping in (strictly no alarm) and waking up with a headache (again)

Day 3: Scrolling on my phone until my thumb starts twitching.

Day 4: Playing mahjong until my shoulders are sore.

Day 5: My whole body feels terrible… might as well go back to work. (Certified corporate slave 🪪✨)"
"1771808673","3838531827380986073","Happy New Year! It sounds like you had a fulfilling break. But what was with the headache while chatting with family? Did you stay up too late? I can definitely relate to the stuffing part, but I also ate way too many snacks... I'm starting to feel a bit guilty now!"
"1771808648","3838531615224578132","@zohrankmamdani @nycmayor u did not have to be so loud just and give me a headache. 🤕"
"1771808604","3838531244657333950","I got a mean headache."
"1771808582","3838531059361754226","After escaping specs for 20 years (cuz contact lens)… when you hit 40, specs say hello again. 

See far headache, see near headache.
Wear contact lens headache; and pocket also ache.

Damnit."
"1771808334","3838528981210192971","Wheww where this headache come from!!!😩"
"1771808321","3838528863216245447","Cause It’s The Last Sunday Of The Month & The Last Week Of Black History Month ✊🏾
I Know I’m About To Have A Headache 🤕 But I Had To Have Them 🤷🏾‍♀️"
"1771808235","3838528147969406041","Have a killer headache and then asked myself how much water I’ve drank this weekend. 

Oops. That explains things."
"1771807965","3838525883591277526","Late to the party, but I just found out Sparkling Ice Black Cherry and I'm addicted to it. It’s the perfect middle ground between sparkling water and zero-sugar drink. It has that crisp carbonation bite and the sweetener doesn't give me a headache.

Highly recommend!"
"1771807870","3838525088140726400","On my way home, stopped and took a few shots with my X-T30 III. Still getting used to the switch from Sony but it’s so much less of a headache when you don’t have to edit."
"1771790417","3838378681455333322","SLE Myalgia is a no joke BUT! I am able to walk slowly again. Cumanya sometimes masih perlukan tongkat, my walker or my wheelchair"
"1771697806","3837601809062243862","I'll say this to you Sweetheart, yer a fine Irish warrior, you pick yerself up every day for your kids, no matter what's happening with you. I totally and utterly respect you Natalia. Yer some wummin as they say. 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸"
"1771698150","3837604691186673161","Natalia, I'm a sixty five year auld man, there is no agenda here with me. I have a daughter and a granddaughter. I've seen life and lived life. I know Warriors, my ex wife is a warrior she fights Lupus, Fynbto Myalgia, and every form of arthritis there is. And she needs two knees. Do I know. 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸"
"1771156056","3833057276962373020","Duduk lama = Investasi nyeri di masa tua? ​Jangan remehkan nyeri bokong yang menjalar ke kaki. Itu namanya Piriformis Syndrome. Cek gerakan simpel di video ini buat ""jinakin"" otot yang kaku! ​Tag temen kamu yang kerjanya duduk terus seharian! ​ #PiriformisSyndrome #SakitBokong #NyeriPinggang #SarafKejepit #kesehatantulangbelakang"
"1771678553","3837440299040224291","Dok kalo otot betis sakit buat jalan , lama lama sampe paha dan bokong tapi sebelah kiri saja, itu myalgia atau piriformis syndrom 
apa karena kita jalan jauh menggunakan higheels yg lama naik tangga yg tinggi atau gym/berenang gak pemanasan
Suda 3 minggu sakit belum sembuh"
"1771666355","3837337974221134315","Ya Allah Myalgia/pegal kambuh lagi
‎Buat tidur di udara dinginpun tak membantu 
‎
‎Sepertinya...
‎
‎iftar nanti hajar pake kopi selepas tuh minum obat flu dan batuk aja,  kan biasanya saya begitu juga sih 😋
‎"
"1771251262","3833855920746038608","Myalgia..."
"1771146411","3832976345979381264","PO KOREA🇰🇷

Patch yang dgunakan untuk Myalgia/nyeri otot dan nyeri sendi, sakit punggung serta keseleo"
"1771138556","3832910468487383008","Malaise and myalgia!!! Check it out …..

#breastimplantillness"
"1771697951","3837603020133206521","Rejuvenation therapy AVAILABLE FOR FIRST TIME IN WARANGAL 
IV INFUSION COCKTAILS , WITH ANTIOXIDANTS , ANTI  AGING , SKIN BRIGHTENING , VITAMIN DEFICIENCIES , NEUROPROTECTIVE , POST VIRAL MYALGIAS &  MULTIPLE BENEFITS AVAILABLE AT YOUR MEGHANA MULTISPECIALITY HOSPITAL 
FOR MORE INFORMATION CONTACT - 97 108 108 37/86

#rejuvenate #ivcocktail #gluthatione #glutathionedrip #rejuvenation"
"1771506437","3835996485117079363","Benefits of vajrasana:-
• Promotes digestion- no matter how heavy your meal was
•  Supports weight loss
• Cures sciatica, varicose veins, myalgia
• Relieves bloating, constipation and has
• Controls diarrhea 
• Calms pain due to fissure and piles
• Relaxes the body
• Calm the mind 
.
#yogaphilosophy 
#vajrasana 
#benefit 
#yogalife 
#yogaforstrength"
"1771362209","3834786616778517095","What’s it called when you don’t feel depressed, but all you wanna do is be in your bed?!?￼"
"1771428150","3835339765248549313","Pajama myalgia."
"1771312245","3834367488050851188","Rasa mcm dengue pun ada. Low grade fever n myalgia. Tp xde headache so xtau la. If so ni 3rd time ni..kena banyak minum air…"
"1770989502","3831660117985800313","Rare. Severe. Often forgotten.

Muscle pain.
Crippling fatigue.
An immune system in chaos.

Eosinophilia–Myalgia Syndrome may be uncommon but every story deserves to be heard.

Rare doesn’t mean unheard.

If you live with EMS — or treat it — Share  your own “Google Review” with us.
#EosinophiliaMyalgiaSyndrome #RareSyndrome #ImmuneDisorder #RareDiseaseAwareness"
"1770989330","3831658673341615143","He asked ""Did you water the plants today?"" 

I replied in gratitude ""الله watered them as I nap through the day calming the cramps and myalgia"""
"1770892758","3830848574486367821","Restless AF in pain tonight bad for some reason aka Fibromyalgia/Myalgia.. 🫸🏼🩻🫷🏼"
"1770800917","3830078154812488737","Honestly, I do two toe warmers because Frank taught me that he wanted to and his crocs one of the toes, one of the heel what a genius my boy is
And so I use warmers when I drive because I have a five of myalgia so I have to have cold and heat and I just love those. It’s itty-bitty. You can put them everywhere. I just had surgery in my spine so I warm my body up.
￼#armymom #autismmom #sharertheknow"
"1771806456","3838513228410652879","What is one thing that no one told you about when becoming a mother?"
"1771807135","3838518925591652662","All the body pain due to breastfeeding..pretty sure because of the way I'm laying while breastfeed my baby 😣"
"1771804102","3838493484236175163","Feels like a change in the barometric atmospheric pressure right now my body isn’t a fan - but I’m feel sad for my friends up north.  I’ll deal with the headache and body pain"
"1771802827","3838482787477888633","some dude really traumatized me, it even triggered body pain and kidney pain just by seeing him in a dream. What a demon. Lord protect and heal me."
"1771793573","3838405131533743346","Day 3 of seasonal flu… headache, body pain, 102 fever — and still mommy mode is ON. 🤒💔

Motherhood doesn’t pause for sickness.
Even when your body is weak, your love shows up strong.
No sick days. No clocking out.
Just a mama running on fever, faith, and unconditional love. ❤️✨

Strong? Maybe.
Tired? Definitely.
But still showing up… always. ❤️‍🩹✨💕

#momlife #sickmama #motherhoodunfiltered #reallife #strongmoms"
"1771785363","3838336284482513719","Conversation i just had (not a dig, just amused):

Person as I slowly walk up to them : oh, no, does your back hurt?

I amost just say yes, because its easier, but instead I said heart issues because thats really why I'm moving so slow. Yes, full body pain, headach and nausea but thats just everyday. 

Person: oh, you haven't recovered? Is it still from the Long Covid

Me: Well, looking at studies,  its looking more likely to kill me than my recovering from it, so yeah no. 💕"
"1771779208","3838284648473166407","Acu-approved and thumbs up 👍

She’s been coming in for biweekly sessions since last spring as part of her self-care routine. We’ve been working on muscle tension and occasional low back pain that radiates down to her right calf. 

With consistent treatments, acupuncture is a great holistic approach to help keep body pain in check and under control.
.
.
.
.
.
.
#holistic #acupuncture #lowbackpain #pain #traditionalchinesemedicine"
