"created_at","id","like_count","text","view_count"
"1771884004","3839163744382955326","0","Yung pagod na pagod kana tapos naalala mo grade 1 pa lang ang anak mo.
Kapit lang.Hanggang college pa yan.","0"
"1771883012","3839155423748681043","1","Sa subrang sipag magtrabaho ng ating butihing Pangulong Marcos mukhang pagod na pagod sya Jan😁 CTTO: photo 
#funny #everyone #BBM #fyp #FBFRIENDS #DDS #followers #reels","0"
"1771881180","3839140056750294577","0","pagod na pagod na ako plaging umintindi","0"
"1771769844","3838206099954184105","0","Literally this 2 months puro ako doubt sa sarili ko and puro panghihina ng loob nararamdaman ko wtf this isnt me","0"
"1771751287","3838050433043146214","0","Ang hirap .puro problema .natatanggap ko. Na dapat pangpalakas ng loob .panghihina hayy buhay .","0"
"1771683416","3837481096397978458","2","Lahat ng pagod puyat gutom ay nasuklian ng sakit at panghihina","0"
"1771681580","3837465689846234650","1372","I just published a new post on my  @buymeacoffee Elon Musk: To My Future Wife,Please Hurry, I’m Tired
https://buymeacoffee.com/mrxuniverse/elon-musk-to-my-future-wife-please-hurry-i-m-tired","0"
"1771729314","3837866117298256741","3","Bakit? Kung napapagod ka hanapin mo SI Lord, Siya Ang gagamot sa iyo sa kahirapan na dinadanas mong pagod at panghihina,tiwala ka lang sa kanya,Hindi Niya tayu pababayaan ,Ang Sabi Niya,Ang lumalapit sa akin ay palalakasin ko sa pamamagitan Ng espiritu,Amen","0"
"1771717475","3837766797169833488","0","""Every gising is a blessing""sa quote nga ini may isang tao akong naaalala ang pinansan kong pumanaw na at lumaban din sa sakit na cancer hindi mo sya makikitaan ng panghihina almost everyday kaming nag chachat at lagi nyang sinasabing stage 4 na ako ate sabay smile  kaya kung saan ka man ngayon ne I'm sure you're in good right hand of our savior papaG miss ya","0"
"1771596610","3836752913709007362","4","Nakakapagod na talaga. 

Ang hirap maging ina at asawa tapos alam mo pang soon enough you will going to have a failed marriage. 

Lord, bakit?","0"
"1771604494","3836819048538300065","1","Sending you a big virtual hug 🤍🥹 Nakakaramdam talaga ng panghihina minsan, pero hindi ibig sabihin na wala nang pag-asa. Take a break, breathe, and let yourself feel. You’re not alone! 🫂","0"
"1771604250","3836817000618373097","0","Kasama ba sa pag palpitate yung pagpapawis kahit malamig at panginginig at panghihina? Hahahahaha kape pa more","0"
"1771465098","3835649708241608894","0","Sa wakas, humupa rin ang baha. Pero kahit nakaligtas siya sa rumaragasang tubig, hindi niya alam kung paano bababa sa puno dahil sa trauma at panghihina. Pinilit siyang tulungan ni Tatay—dahil isang maling galaw lang, puwede pa rin siyang mamatay.
Ligtas ang pamilya namin.
Pero ang pinakamasakit?
Natagpuan ang mag-ama—ang asawa at anak niya—kasama ang kalabaw, sa karatig na barangay. Wala na silang buhay.😭 Magkakasama pa rin sila nang matagpuan.🥺","0"
"1771425128","3835314349183000282","0","Panghihina ng loob ko","0"
"1771644527","3837154872089910895","1","“Buti nalang naniwala ako sa mga taong naniwala sa akin.” ✨

Sa bawat pagdududa, may mga taong nagpaalala na kaya ko.
Sa bawat panghihina, may mga pusong hindi sumuko sa akin.

Salamat sa tiwala  naging lakas ko ito para magpatuloy. 💙

Final Demo is Waving ❤️🙏🫶","0"
"1769570423","3819756019803533388","0","Kahit anong iwas sa matatamis, parang hindi pa rin nagiging stable ang blood sugar ko.

After lunch, antok agad.
Madalas ring panghihina, at kahit maliit na stress, ramdam na ramdam ng katawan.
Nakakainis kasi kahit nagda-diet o nag-e-exercise, parang walang pagbabago.

Ito ’yung mga napansin ko noon—paulit-ulit lang.
Hanggang sa na-realize ko: baka hindi lang sa pagkain ang problema… baka sa kung paano nagre-react ang katawan ko sa asukal.

Kaya sinubukan ko ang Sugar’D — at sa totoo lang, ibang-iba na pakiramdam ko ngayon!

🍽️ Wala na ’yung antok at panghihina sa hapon. Buong araw steady ang energy ko.
😌 Hindi na rin ako ganun katakaw sa matatamis—kaya ko nang tumanggi nang hindi ako nafu-FOMO.
🩸 Mas gumanda at naging consistent na ang blood sugar ko.
💪 Mas magaan ang katawan, mas malinaw ang isip, at mas kalmado overall.
❤️ Paggising ko pa lang, ang gaan na ng pakiramdam—wala na ’yung bigat sa umaga o random mood swings.

At ang pinaka-okay sa lahat?
Hindi ko kailangan isakripisyo ang mga paborito kong pagkain.

Kumakain pa rin ako ng masarap kasama ang pamilya—pero ngayon, mas balanced na.
Natural lang ang supporta sa katawan, walang guilt o stress.

Ang tawag dito ay Sugar’D — ginawa para tumulong mag-stabilize ng blood sugar, the natural way.

🌿 100% natural ingredients
🩺 Safe kahit may maintenance meds at backed by science

Ayusin na natin ang health natin—subukan mo na, click mo lang ’to 👇
👉 https://sugard.com.ph/","0"
"1771420350","3835274334399863331","0","How much","0"
"1771245555","3833808051472659580","0","Anong kahinaan mo?

Me: Pera. Grabe ang panghihina ko pag wala akong pera.

At ang kalakasan mo?

Me: Pag may pera ako, kahit hindi ko trabaho ginagawa ko.

Ganito nalang, ano nagpapasaya sayo?

Me: Syempre Pera!

Highlight Post","0"
"1771675237","3837412433200122600","0","Bilang isang tatay..
Mananatili kang matatag
Matibay...
Hindi ka dapat makitaan 
Ng panghihina
Kahit hirap na
Kahit pagod na pagod na
Kahit madaming problemang dinadala..

Bilang isang ama
Wala kang karapatang magreklamo at manghina..
Lalot sa iyo ay may mga umaasa...

Wala lang mema lang..😁
#highlight","0"
"1771528335","3836180168427851454","0","Pilitin mong lumaban sa buhay kapag nasa point ka ng panghihina.","0"
"1771195533","3833388432689253479","0","Minsan talaga darating tayo sa puntong mapapagod, madadapa, at mapapaisip kung kaya pa ba. Pero tandaan mo—hindi ibinibigay ang laban kung hindi mo kayang panindigan.

Ang panghihina ay hindi tanda ng pagkatalo, kundi paalala na tao ka lang. Magpahinga kung kailangan, pero huwag susuko. 

Dahil ang bawat luha, bawat pagod, at bawat tahimik na panalangin ay may katumbas na tagumpay sa tamang panahon.

Kapit lang. Hindi ka nag-iisa sa laban na ‘to. 🤍

#LabanLang #MayPagAsa","0"
"1771088425","3832489950479364872","0","nakaka ramdam na ng panghihina, bibili na yan ng vitamins hahaha 😝","0"
"1771032577","3832021457225117509","0","Isang paalala mula sa Toxicology Referral and Training Center⚠️

Kung hindi sigurado sa uri ng crab - lalo na kung reef crab - Huwag kainin. 

Ang “devil crab/toxic reef crab” ay maaaring magdala ng lason na hindi nawawala sa pagluluto at maaaring magdulot ng pamamanhid, panghihina, at hirap sa paghinga na maaaring ikamatay.

Para sa agarang gabay, tumawag sa 24/7 poison hotlines at sa pinakamalapit na DOH Toxicology Specialty Center / Regional Poison Control Center.","0"
"1771899274","3839291844417100860","0","short story:

there is a guy na grabe maghanap ng maganda , sexy, matalino, mapera, at medyo malibog daw para kayang sakyang yun trip nya. nakachat ko sya before and sa mga sinasabi nya saken sa chat akala mo talaga napaka pogi nya tas napakatangkad at maganda katawan para maghanap or mag standard ng bongga. pero ng mameet ko naman sya ayun di naman gwapo tas maliit lang yun tinaas nya ( ang height ko is 5flt lang) nasabi ko nalang sa sarili ko ay grabe taas ng standard nya pero sya sa sarili","0"
"1771899237","3839291529836513083","0","One Christmas season, we went in a cafe up in Baguio, then I saw this book, and super ganda tlaga ng content pagka browse ko, Immanuel ang una kong nabasa! Praise God to your life my little Emmanuelle, you are a reminder of how great is our God in our life and the He is always with us 🥹 Matthew 1:23 💖","0"
"1771899202","3839291236695489385","0","POV: katawan ng workmate mong sipsip na sumbungera hahahahahahaha","0"
"1771899142","3839290150413662548","4","need ko pa ng improvement 😫😫","0"
"1771899140","3839290714497405960","0","SIGN OF AGING

'Yung nagku-kwentuhan na kayo ng ibat-ibang mga sakit niyo sa katawan.","0"
"1771899014","3839289664033752017","0","Pa pogian ng Tabo 😄😂","0"
"1771898868","3839288438466671557","0","Yung 30's ka pa lang pero yung buong katawan mo ang pakiramdam pang retired senior citizens na🥴🥴😊
 Dati chill pa ako!..naalala ko Ramadan pala haha😊😂","0"
"1771898570","3839285939282287752","0","Sakit ng katawan ko!","0"
"1771898511","3839285444538362007","0","Natumbahan ako ng motor habang nilalabas ko ng bahay kasi paalis na puntang school. Pero heto tuloy pa rin sa pagtuturo. Di ko alam bakit di ko nagawang magsabi na di papasok eh madami pala akong sugat at parang nalamog yung katawan ko.","0"
"1771898495","3839285302268238159","0","Ang sarap sa katawan ng workout ng lese. Yung isang daan isang daan per workout 😵‍💫😵‍💫😵‍💫 talagang paldo sa abs/bewang at strength e","0"
"1771898807","3839287915009652836","0","Sa umagang ito muli po Ang pasasalamat ko sa Inyo,sa pagtitiwala po ninyo na pinagaling po ng Dios Ama Jesucristo Ang karamdaman at mga sakit po sa buong katawan ninyo🙏Papuri ko po sa ngalan mo Amang Jesus Ang kabutihan mo'y Hindi naglalaho🙏🙏","0"
"1771898551","3839285751233655392","0","Kakain tayo ng ibat ibang Uri ng prutas na di mo akalaing makain pala at maraming benipisyo sa katawan tara samahan nyo ako at mag explore tayo ng mga prutas na di pangkaraniwan pero nakakain #prutas #exploremore #buhaybukid #buhayprobinsya #newdiscovery","0"
"1771898526","3839285569084201388","0","Perk raw idgaf 
https://open.spotify.com/track/2PBL89M2IKPD4U34PNu1ZV?si=LVv13O4VQbuEYPBjlFrQNg","0"
"1771898434","3839284790890303513","0","potek nayan.. 😥","0"
"1771898476","3839285149981447915","0","hindi na kaya ng katawan ko, deserve ko naman daw to tangina","0"
"1771898438","3839284783742025102","0","Sweaty tuesday papawis muna para mas magaan sa pakiramd ang buong maghapon,👌💕
Ang sarap sa pakiram kapag lumalabas lahat ng toxins sa katawan.
#fullbodyworkout #sweatymorning #FitnessGoals","0"
"1771898409","3839284581241956494","0","Warek☺️
Gek ngi**ng 😂","0"
"1771898223","3839283018796571058","0","Alan niyo ba ang kumain ng itlog na laga ay may binipisyong dulot din sa katawan😘
-protien na nagpapalakas ng muscles
-cholin para sa brain health
-low calorie nakakabusog talaga
Pero huwag din sobra ang pagkain nito
  katamtaman lamang po😊
#tipsandbenefitsinourbody
#boiledeggs
#fblifestyles","0"
"1771898137","3839282305681321297","0","Ayaw ko talaga sa lahat Yung darating ng walang pasabi, tapos sakit ng ulo at katawan pa ibibigay sau... 😤😢😥😵‍💫😵😫😩😣😖 Lagi ka na lang ganyan... 

#woman","0"
"1771898070","3839281713981753057","0","Ganito Ako maglinis ng Nanay ko tuwing magpupo at maglinis sa katawan niya
#thankfulgratefulblessed 
#ThankYouLord","0"
"1771819232","3838620400670949549","13","Pag feeling mo nadedepress ka ibig sabihin sinasabihan ka ng katawan mo at utak na kailangan mo baguhin yung mali o pangit na lifestyle mo ngayon. Hindi yung magmumukmok ka pa lalo at mamahalin pagiging malungkot hindi empower yan pagiging loser yan.
📍 Taichung Taiwan 🇹🇼","0"
"1771897922","3839280503355053233","0","Taking anti depressants for 5 years, active naman ako nagwoworkout pero madalas akong isolated.madalas sa bahay lang,mas gusto ko sa bahay lang kahit may day off di ako lumalabas until nag start ako mag run every morning kahit one hour lang.nagpapaaraw, tas sa gabi lumalabas din kahit one hour lang nag walking. I feel better.may improvement. Sa ngayon di na ako nagtetake ng anti depressant at nakakatulog na din ako ng walang sleeping pills.Nagtake din ng magnesium glycinate at vit D then diet.","0"
"1771831166","3838720512089003689","12","tinatamad na akong magsulat ng rx, may gumagamit ba dito NG portable thermal printer for their rx? :)","0"
"1771898820","3839288035528286630","0","Peripage printer! Super lifesaver. Bluetooth connection lang need and the app. Generate your document as pdf then send to the app. May 2 paper options din, A4 which i use for medcerts, and yung smaller na parang 1/4 sheet that i use for Rx/requests. Meron sa shopee na official store 😃","0"
"1771898777","3839287668140899628","0","Nagkasama ulet after 3yrs🥰🥰🥰
My  little sis friend  buddies Emily ❤️❤️
Parang kabute na bigla bigla nlng sumusulpot hahahah😁😁😁
From Baguio to Bulacan 💪
#friends #pictureoftheday","0"
"1771864226","3838997805310917900","153","Malinaw na binigkas ang CO PERPETRATORS... Tama ang choices ni #BatoDelaRosa na mag tagu..
#ICC
#hearing","0"
"1771898538","3839285664412819082","0","I cannot believe this. Parang istorya lang ni jesus to ah, persecuted, when you are being selfless. Worst thing he was persecuted by foreign people, who are you to judge a Filipino. Yung bangag will get what je dwserve eventually for sure, what he sow he will reap","0"
"1771898187","3839282711446000276","3","Parang rank game.. mythic na solo queuing","0"
"1771851435","3838890125111701174","809","📍Bridgetowne","0"
"1771898110","3839282076185686767","0","Luh parang lumilindol","0"
"1771854175","3838913526342339737","230","Is my age an problem?
I’m 41 born in 1985","0"
"1771897821","3839279654965054873","0","Parang 25 lng hehe","0"
"1771858297","3838948099687784274","158","Kapansin-pansin ang pagbabago sa katawan ni Ryan, na nagiging payat na payat na ito ngayon. Ayon sa mga netizen sa social media, tila may sakit siya dahil sa kanyang dramatikong pagyayat, na nag-viral sa mga posts at videos kamakailan.

#RyanAgoncillo 
#followers 
#highlights","0"
"1771897144","3839273976573685609","0","Parang AI","0"
"1771896508","3839268635656349973","0","Parang lng 😁 😝","0"
"1771817957","3838609704650681652","173","As someone who's been single for 8 years, I'm curious as to what the fuck is a situationship?","0"
"1771895691","3839261787397688836","0","Parang new term for ka MU.🤷‍♀️","0"
"1771898203","3839282859983656428","1","This morning I was reading Mark 15 and remembered something I read here in Threads:

Scholars say sexual abuse was a common humiliation method used by the Roman soldiers on people about to be crucified. I looked it up and yes there are records of this. 

We know a man who was crucified for us. He was spit on, stripped naked, punched. Is it possible that he was also a sexual abuse victim? My heart breaks and my mind can’t process this!! I’m like, “Hindi naman nangyari sayo yon Lord diba??” 😭","0"
"1771898203","3839282858079457209","1","I can’t fully grasp the extent of Jesus’ sacrifice. Maduraan pa nga lang parang grabe na. Pero sinuntok, hinampas, hinubaran din sya. And now this?? 💔 

Ito lang ang nasabi ko after this realization: 

For all that Jesus did for me on the trial and the Cross, I want to live a life worthy of Him. 

I will always try to be a godly wife, a good daughter and sister, and a faithful disciple. Because I literally don’t have anything else to give back to Him. 😭💔","0"
"1771742263","3837974734789823003","247","SPOILER ALERT! (pero subtle lang ata, sorry)

Just finished watching Meet, Greet & Bye, and here is my review that no one asked for pero bakit hindi diba HAHAHA.

Punta muna tayo sa good parts, all of them are great actors/actresses there is no doubt about it, especially kay Belle Mariano (Geri) first time ko ata siyang mapanuod here. Pero Joshua Garcia (Brad) is the one to look out for kasi mararamdaman mo yung bigat sa mga linya niya.","0"
"1771897496","3839276928625531200","2","The most awaited na confrontation scene, mas maganda sana yung build-up kung nauna c Piolo magbreakdown bago c Joshua para hindi bumagsak momentum ng scene and end it with reconciliation initiated by Maricel. Sobrang Lala kase mag deliver ng lines ni Joshua masakit parang sayo tlga nangyayare ung nararamdaman nya haha.","0"
"1771845555","3838841212992881297","0","Opo, sa Mt zion tambay kana","0"
"1771896575","3839269200083507599","0","Parang crppy","0"
"1771895125","3839257031744180851","3","Oops Teka lang parang ka shape 
Na ng sambousa Ang Mukha oh
😁😁😁","0"
"1771895077","3839256632438740722","0","Parang mas gumaganda man jowa ko every single day
It's getting much more difficult for me to focus whenever we have conversations 😩","0"
"1771894107","3839248496327838040","48","🤍
ig: akilrv","0"
"1771894901","3839255160162560248","0","Haaaaayyyyssst!!!! Pang VMX ang beauty mo ineng parang si Aliyah Raymundo at Azi Acosta at AJ Raval into one beautiful you my dearest friend mwuaaaaaahhh 😘💋😙 mwuaaaaaahhh 😘🥰","0"
"1771809224","3838536445049420973","554","Pag umabot ka na sa edad na 21 years old tapos nakatira ka pa din sa mga magulang mo. Hindi mo na bahay yun, nakikitira ka nalang doon.","0"
"1771894677","3839253279084268072","1","Parang ang bobo. Kung single ka pwede ka mag working student since sa age na 21 nag aaral ka pa. Tapos nag ambag ka sa bahay, kung di pa papaambagin ipunin mo pera mo. Apaka bobo naman kung di mo iuutilize yung bahay ng parents mo. Imbis na bumukod ka at mag bayad ng rent gamitin mong leverage sa buhay yung bahay ng parents mo. Diba?","0"
"1771887981","3839196280741050552","312","NO ONE TOUCH ME 😭😭😭
i'm too for this 

•stell being THAT main vocal
•KENTELL DUET *naluha talaga ako*
•jahstell magkatabi 🥹
•HSH my ult ult faveeee 💕
•raw vocal perf from our five

hbd, ms. arpee ✨️","0"
"1771893665","3839244786239454641","3","Grabe Bose's ni Stell parang naka record na 😊❤️🤗","0"
"1771892204","3839232532907405238","36","Usap nga tayo saglit, mabilis lang,

Nahihiya ako itanong to e, pero dahil gulong gulo na kami dito sa baranggay namin, itatanong ko lang saglit

Ano ba talaga ang SITUATIONSHIP?

Paki nalang ha, gigil ako sa salitang yan e,

Tito Pol","0"
"1771893536","3839243705770032565","2","Walang label
Friends
Pero parang jowa ang galawan minsan mag asawa na nga ee hahaha
Pero KAIBIGAN LANG KAYO!","0"
"1771899163","3839290907359939109","0","dito sa Pinas hindi kami umiinum ng gamot
pinopost lang namin sa fb na ""ubo, sipon, lagnat layuan mo ako"" then nawawala na siya
🙄","0"
"1771897514","3839277079016232504","0","Gi kalintura og sipon na jod ta ani😷🤒","0"
"1771894573","3839252403934416140","0","Para sa sipon ng alaga mo
#petlovers #furbabies #HealthyPets","0"
"1771894205","3839249315231504447","0","Lord 🙏 Ako nalang pahirapan mo sa ubo at sipon at lagnat ng anak ko 🙏😢 Wag na anak ko Lord 🙏","0"
"1771893964","3839247299642526975","0","lahat na ba nagka ubo at sipon? 😂","0"
"1771891212","3839224215158118030","0","unli mane akoang sipon oy di man mahuman2","0"
"1771895957","3839264012978119699","0","Kawawa nman ang aking Thor masama ang pakiramdam kya pinagluto ko ng tinolang manok with his favorite tonsoy(watercress).Uso din dito ngayon ang ubo at sipon 😔
 #myboy #mybabyboy #sick #coughandcold #runnynose #notfeelingwell #tinolangmanok #watercress #eatingtime #picoftheday #fbpost2026シ","0"
"1771895263","3839258190455276504","0","Haysst tinamaan ng magaling
Ubo+sipon+lagnat","0"
"1771889319","3839208330556796926","0","Init + biglang ulan =ubo sipon lagnat,😫","0"
"1771888240","3839199285221124867","0","Ubo sipon  lagnat bat bumalik kna nman 😥","0"
"1771887911","3839196521267650341","1","Tangina kasing ubo at sipon to eh.","0"
"1771887522","3839193255481902779","0","Naglabad na akung ulo tungod aning sipon🥹","0"
"1771887023","3839189068576675202","1","sipon tas sakit pa ng ulo 😭","0"
"1771886545","3839185060776573485","1","Hawa hawa na lahat ubo at sipon e🤧","0"
"1771891924","3839230186831873580","0","Ok tapos na duty 
Tulog na ulet mamaya nmn may nag hinhintay pa sakin baby ko wawa nmn may sipon 🐶🐶🥺🥺","0"
"1771889239","3839207657840820448","0","Isang malamig na umaga sa lahat ingat po tayo ngayon sa panahon  dahil ito yong nagdala ng sakit tulad ng ubo at sipon kay pag iingat lagi nasa sa atin good morning...","0"
"1771889142","3839206848012568642","0","Eto n nga po sipon namn Makati lalamunan ubo kasunod...haist Lord huwag namn po....","0"
"1771888822","3839204162979198693","0","sa hinaba-haba ng prosisyon mapupunta Lang Pala sa babaeng may sipon 😂","0"
"1771887424","3839192433649265711","0","Wa mn unta koy ubo...
Wa sab koy sip-on...
Pero,na unsa ba...
Grabe mani akong gibati para nimo 🫢","0"
"1771858890","3838953071665304802","16","my poor 4mos old baby got pneumonia 🥺
Kahit anong ingat ko bilang mommy, may mga bagay talaga na out-of-control na natin. 

We were advised to try home medication first by our pedia since it’s still mild and need to monitor until wednesday. 

If the medication at home didn’t help her at all by wed, we need to admit her at the hospital. 

Only Jesus know and we surrender it all to Him. If in this situation of our life, He will be glorify, then so be it. 

He is still good. He is still faithful.","0"
"1771879120","3839122776997949136","0","ano home medication nya mii? si baby ko almost 2 months pa lang nung nagka-ubo’t sipon. Ganun din sinabi ng pedia nya- possible admission kung di mag-improve sa home medication but thank God hindi sya na-admit. Sobrang nakaka-awa pa naman mga babies pag may sakit. 🥹🥹💔","0"
"1771877923","3839110289112148898","74","Tamang Aceite = Tamang Ginhawa. Hindi lahat ng aceite pareho ng purpose. Manzanilla for bloating and tummy discomfort. Alcamporado for muscle pain and sipon relief. Always external use only. #HealthThreadPH #PainReliefTips #DigestiveCarePH #MuscleCareGuide #CamphorOil #MentholRelief #SmartHealthChoices #PinoyPharmacist #WellnessEducation #KnowBeforeUse","0"
"1771899163","3839290907359939109","0","dito sa Pinas hindi kami umiinum ng gamot
pinopost lang namin sa fb na ""ubo, sipon, lagnat layuan mo ako"" then nawawala na siya
🙄","0"
"1771895263","3839258190455276504","0","Haysst tinamaan ng magaling
Ubo+sipon+lagnat","0"
"1771895188","3839257564564050780","50","JUST IN: HAPPY BIRTHDAY 🥳 
TO OUR ""WORKING SENATOR"" AT ANG LIWANAG SA DILIM NOONG 2022 ELECTIONS.

HONORABLE SENATOR RISA HONTIVEROS 🩵

Thank you for your hardwork, For the people, for the country, and for the future🇵🇭💯.

*Painom kana baks😅😁
Crdts: Official FB Of Risa Hontiveros","0"
"1771894266","3839249826945597867","2","83kgs down to 75kgs. Promise! Effective ang heartbreak 🥲","0"
"1771893964","3839247299642526975","0","lahat na ba nagka ubo at sipon? 😂","0"
"1771892328","3839233574344446729","17","Bring Home our Tatay Digong to make our streets SAFE and CLEAN AGAIN from the hands of:
-BBMAKDUPAS (Bong Bangag Marcos’ Ass Kissers, Druggists, Users, Pushers & Syndicates 
-AI - Ang Inggitero
-KAMKAMPINK
-PL - POORDOI LOWYERS, PATHOLOGICAL LIARS, PATHETIC LOSERS, PREZY LOPEZ este PERMANENT LOSERS","0"
"1771892136","3839231957733486210","191","""Duterte didn’t pick a fight; he picked a side. The side of the innocent, the side of the law-abiding citizen, and the side of the Filipino family. Ang mga kriminal ay may choice, pero ang mga biktima nila ay wala. That is the true meaning of leadership: protecting the helpless at any cost. #TheBestPresident #TapangAtMalasakit""
#everyone","0"
"1771897038","3839273082020836722","0","Judge ang Person.....

Thank You Very Much for the Trust Acadamia de San Antonio of Caloocan INC","0"
"1771895957","3839264012978119699","0","Kawawa nman ang aking Thor masama ang pakiramdam kya pinagluto ko ng tinolang manok with his favorite tonsoy(watercress).Uso din dito ngayon ang ubo at sipon 😔
 #myboy #mybabyboy #sick #coughandcold #runnynose #notfeelingwell #tinolangmanok #watercress #eatingtime #picoftheday #fbpost2026シ","0"
"1771894205","3839249315231504447","0","Lord 🙏 Ako nalang pahirapan mo sa ubo at sipon at lagnat ng anak ko 🙏😢 Wag na anak ko Lord 🙏","0"
"1771891319","3839225101874710381","54","“My mandate as President … was to protect my country and the Filipino people. … I and I alone take full legal responsibility for all that the police did pursuant to my order. Ako ang managot at ako ang makulong.”

#mabulokman 
#buhayanglegacy
@highlight","0"
"1771891238","3839224430351046578","5","They're so afraid of a Sara Duterte presidency, they're willing to eat BBM's shit just to get rid of what's coming. 

Of course, ""Igit"" is yellow with a little mixture of red when you have ""almoranas"". Nagkulay pink tuloy ang ""sinuka"" kase sobrang nakakadiri.","0"
"1771891212","3839224215158118030","0","unli mane akoang sipon oy di man mahuman2","0"
"1771890755","3839220372571308547","16","“To everything there is a season.” – Ecclesiastes 3:1

May panahon ang lahat — waiting, pain, growth, and breakthrough. 🌿

If you’re in a season of waiting, remember: God is always on time.

Let go of your worries.
Trust His timing.","0"
"1771894573","3839252403934416140","0","Para sa sipon ng alaga mo
#petlovers #furbabies #HealthyPets","0"
"1771891924","3839230186831873580","0","Ok tapos na duty 
Tulog na ulet mamaya nmn may nag hinhintay pa sakin baby ko wawa nmn may sipon 🐶🐶🥺🥺","0"
"1771891537","3839226907967944810","0","Tong ng pa repair ko saakong lawas nga grabi nga hutoy sip.on ma Gabie lagi dli ka makatulog pero karon medjo Maka tulog na Ang sip.on ubo wala pa nawala 🙄
#highlight #everyoneシ゚ #SiponUbo","0"
"1771890173","3839215495786816189","53","Here are 8 ways Filipinos can legally move to Spain save this for later! 🇪🇸✨

Ano ang para sayo diyan? 🙌","0"
"1771889319","3839208330556796926","0","Init + biglang ulan =ubo sipon lagnat,😫","0"
"1771889142","3839206848012568642","0","Eto n nga po sipon namn Makati lalamunan ubo kasunod...haist Lord huwag namn po....","0"
"1771888822","3839204162979198693","0","sa hinaba-haba ng prosisyon mapupunta Lang Pala sa babaeng may sipon 😂","0"
"1771845683","3838842285820285481","138","It’s just sad makakita ng pusang nanghihina na aa kalye. Nasa garahe ko na siya , hoping gumaling siya kahit self medicate lang , we know naman how expensive ang vettings . Grabe di makahinga sa ubo at sipon 😞","0"
"1771888754","3839203595783464484","0","papi doxycyline ung yellow mabisa po un sa sipon at ng mga asot  pusa 200 lng po isang bote sa petshop","0"
"1771888467","3839201181944967680","3","Good morning everyone friends and followers silfie. Sata kay mamahaw na. Ang  person guys #silfiereelssnacktimereels #lelethgomezagumreels #picturechallengeiralreels #highligts2026 #followersreelsfypシ゚viralシfypシ゚viralシ #ypシ゚viralowers","0"
"1771888457","3839201100884445985","154","Meu tio faleceu e como é de costume, abrem o tumulo que a pessoa irá ser enterrada para ver se tem que fazer exumação. Entretanto, a ultima pessoa da minha familia a falecer foi um primo por covid, e como de praste, ele foi enterrado na época em sacos hipermeaveis. Pois bem, não conseguiram exumar ele porque o corpo dele quase não teve decomposição, está praticamente intacto. Já faz uns 5 anos que ele faleceu, estou chocada.","0"
"1771899184","3839291088411171435","0","Nung nanalo si BBM, sigaw ng mga taga-Unity ""irespeto ang nanalo."" Tas may post kang ganitong putang ina ka??? Tanginang mga DDS to, lahat BOBO.","0"
"1771899218","3839291374496264793","0","Te, sana yung utak mo kasing-laki ng ilong mong putangina ka. HAHAHAHAHAHAHAHAHAHA","0"
"1771898761","3839287536339539913","0","Kapeng kape kana PERO ANG WATER kasing lamig pala ng ilong ni CAT CAT🐈 

#OFW 
#BUSY TIME","0"
"1771898302","3839283683258454300","0","Lf: bag-ong ilong","0"
"1771893233","3839241167661279064","1","Tulog ako agad mhie.","0"
"1771895756","3839262327976426880","0","Haha!! Paano kayo nakakatulog? Ako nga parang di makahinga pag nakadapa haha natatakpan ilong ko 😅","0"
"1771895415","3839259473291125408","0","grabi nag tulo naman ang ilong🤧","0"
"1771894914","3839255266135219178","0","Gi ahak.. sakita sa ilong adtu Niya uy... Tsk tsk 😷🤧","0"
"1771894242","3839249625728272490","0","Sorry kaayo nimo sir kung burot akong ilong ang importante sir makaginahawa ko sir.Salamat sa paghatag nimo ug time para mapansin akong ilong manghinaut ko sir nga ok raka sa imong ilong di baya pod ka kagwapuhan sir ahhahahah 😆😁😄 hala sugod na ako basher patay oie i will not show your name atleast 😆😅#everyoneシ゚ #nobashingplease #indaymiray #fypシ #highlights","0"
"1771893623","3839244418826933829","0","Isipin mo nalang Boneless ang ilong mo 😂
#capcut #credittotherightfulownerofthisvideo","0"
"1771892867","3839238097750642548","0","Good morning ung ilong nataba Lalo🤣🤣
#highlight2026 #contentcreatorlife #ContentMonetization #fblifestylechallenge","0"
"1771767637","3838187591557149360","23","Ok na maging  panget atleast matangkad at matangos ilong. Ayan pwede na 🙂","0"
"1771897228","3839274677148265702","0","Hi 👋🏻","0"
"1771896470","3839268320286346437","0","Ha? Hakdog? Hahaha😂😂😂","0"
"1771896658","3839269899172854356","0","Bina bash ang buhok mo sa ilong.","0"
"1771856360","3838931855417271881","25","Lahat ba tayo rito sumemplang na sa bike?","0"
"1771895360","3839259008914626771","0","Ako oo nung bata ako. Tapos galit na galit Nanay ko kasi inaalagaan nya daw legs ko. Akala yata nya pwede kong sumali sa beauty contest! Nakalimutan nyang 5ft lang ako at pango ang ilong ko! 😒","0"
"1771836014","3838761177241663539","9","Bida ka na naman @guiaobren !Nagulpi ka na dito sa isa mong post, pero wala ka pa din kadala-dala? Bakit hindi ka pa sinakal sa crib mo nung sanggol ka pa lang.","0"
"1771892908","3839238442623070245","0","Kapal ng mukha netong @guiaobren  puki ng ina neto para naman sinagasaan ng tren ang ilong hayup na to di pa mautas ang puking ina!","0"
